source,city,price_raw,area_raw,location_raw,detail_url,list_id,category_name,crawl_page,crawl_ts,Gia,GiaText,dienTich,chieuNgang,chieuDai,Phongngu,PhongTam,SoTang,Loai,GiayTo,TinhTrangNoiThat,Phuong,Quan,DiaChi
chotot,Ha Noi,"4,49 tỷ",70.0,"Phường Văn Chương, Ha Noi",https://cdn.chotot.com/jNqKKKGmPySZWat-42U-lmz-NVzDkTtiNUGrRA5P5_4/preset:listing/plain/9cb09d500d7988d695155aa2550611b1-2978704687209381974.webp,131651564,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,4490000000.0,"4,49 tỷ",70.0,,,2.0,1.0,,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Văn Chương,Quận Đống Đa,"Nhà E1, Ngõ Văn Chương 2, Phường Văn Chương, Quận Đống Đa, Hà Nội"
chotot,Ha Noi,"15,5 tỷ",50.0,"Phường Nghĩa Tân, Ha Noi",https://cdn.chotot.com/iQKBDrWiflfmGvi0BI4ys6Uisd4f4BhXZ0a5A4AJGxU/preset:listing/plain/d1b66796e3f69f7ca6e60e644b95d56c-2979547173404041766.webp,131770646,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,15500000000.0,"15,5 tỷ",50.0,,,3.0,,3.0,"Nhà ngõ, hẻm",,,Phường Nghĩa Tân,Quận Cầu Giấy,"Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội"
chotot,Ha Noi,"8,9 tỷ",48.0,"Phường La Khê, Ha Noi",https://cdn.chotot.com/pAr2s7MO-SyH86z150-Ij_YRpx6oDRAuyJFhGXtAmgI/preset:listing/plain/a7747d105bd9f49fd5b698ead09dbb58-2979515372716589648.webp,131770369,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,8900000000.0,"8,9 tỷ",48.0,6.0,8.0,5.0,6.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,Hoàn thiện cơ bản,Phường La Khê,Quận Hà Đông,"Phố Phan Đình Giót, Phường La Khê, Quận Hà Đông, Hà Nội"
chotot,Ha Noi,11 tỷ,55.0,"Phường Khương Trung, Ha Noi",https://cdn.chotot.com/BtszTmwxhXzAjBD0dfuWLeRR32WXo32Ib7Wlts6uMYU/preset:listing/plain/4acaee9c24f7eddf27feb341970c52c7-2974932271363088525.webp,131121919,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,11000000000.0,11 tỷ,55.0,,,8.0,,,"Nhà ngõ, hẻm",,,Phường Khương Trung,Quận Thanh Xuân,"Phố Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội"
chotot,Ha Noi,"11,8 tỷ",50.0,"Phường Phúc Lợi, Ha Noi",https://cdn.chotot.com/cxR-vI6WnpUgcN97bbe5f5WioRxHML7PelvTMtC1u70/preset:listing/plain/2f3212e6a31863a04860b7482dc18c2e-2979503313194943056.webp,131769736,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,11800000000.0,"11,8 tỷ",50.0,,,3.0,,,"Nhà ngõ, hẻm",Đã có sổ,Hoàn thiện cơ bản,Phường Phúc Lợi,Quận Long Biên,"Nguyễn Văn Linh, Phường Phúc Lợi, Quận Long Biên, Hà Nội"
chotot,Ha Noi,"33,5 tỷ",75.0,"Phường Đại Kim, Ha Noi",https://cdn.chotot.com/W4dSXjdY0uQa1XHHLryadHwowTYaGwHM1pmlgkRSLz4/preset:listing/plain/7bb2681efca9d316843ea5d6f0726595-2979503256456889669.webp,131769737,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,33500000000.0,"33,5 tỷ",75.0,8.0,9.5,5.0,,4.0,Nhà phố liền kề,Đã có sổ,Nội thất đầy đủ,Phường Đại Kim,Quận Hoàng Mai,"Đường Đặng Xuân Bảng, Phường Đại Kim, Quận Hoàng Mai, Hà Nội"
chotot,Ha Noi,"16,5 tỷ",52.0,"Phường Phương Liệt, Ha Noi",https://cdn.chotot.com/ioQ3ubcxn-B5Zbe45st0EbkqBELRBkwmr8TXQ723Ibk/preset:listing/plain/8af9291f9b97f7f277947d88013fc2e4-2979492495704810022.webp,131768522,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,16500000000.0,"16,5 tỷ",52.0,,,4.0,,,"Nhà mặt phố, mặt tiền",,,Phường Phương Liệt,Quận Thanh Xuân,"Phố Nguyễn Văn Trỗi, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội"
chotot,Ha Noi,"7,8 tỷ",74.0,"Phường Sài Đồng, Ha Noi",https://cdn.chotot.com/lw-Sb97iVNvbwPyuV80BGiXWp4gCnpXiWs3gkabDB_k/preset:listing/plain/4a34d3fc4f90d5481d6f8981409e4917-2976991838061101648.webp,131419617,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,7800000000.0,"7,8 tỷ",74.0,,,3.0,,,"Nhà ngõ, hẻm",,,Phường Sài Đồng,Quận Long Biên,"Phố Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội"
chotot,Ha Noi,"9,2 tỷ",50.0,"Phường Minh Khai, Ha Noi",https://cdn.chotot.com/QXqlMBAddBvBL-Ul24j-bmmQ0Mgl3NUUKYtMaGRKAYM/preset:listing/plain/123be4963f297e6ff93f8b2fa1100df0-2965497144835544919.webp,130087403,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,9200000000.0,"9,2 tỷ",50.0,,,3.0,,,"Nhà ngõ, hẻm",Đã có sổ,,Phường Minh Khai,Quận Hai Bà Trưng,"Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội"
chotot,Ha Noi,25 tỷ,128.0,"Phường Giang Biên, Ha Noi",https://cdn.chotot.com/aYtQqDn6UPeib37VbhkoRYP57ffXVFOJRVWg5PCHbNE/preset:listing/plain/c07bf23b8266769251a04bbaccf05f0c-2974388265041082792.webp,131054022,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,25000000000.0,25 tỷ,128.0,4.5,28.7,3.0,4.0,3.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Giang Biên,Quận Long Biên,"Ngõ 65, Phố Kẻ Tạnh, Phường Giang Biên, Quận Long Biên, Hà Nội"
chotot,Ha Noi,"19,6 tỷ",55.0,"Phường Trần Hưng Đạo, Ha Noi",https://cdn.chotot.com/3W6tT6xgKotBNoJ8K001gRhmar8JKtnXdJIS6vWzPW0/preset:listing/plain/263fe49455dce9ce5df8e46231f1af38-2979483054390084176.webp,131767271,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,19600000000.0,"19,6 tỷ",55.0,5.5,10.0,5.0,4.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Trần Hưng Đạo,Quận Hoàn Kiếm,"Phố Trần Hưng Đạo, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Hà Nội"
chotot,Ha Noi,"8,5 tỷ",42.0,"Phường Vĩnh Tuy, Ha Noi",https://cdn.chotot.com/CocE9bVtnXHW_h660Zo5Ocuhfw5DCZVyGrKD8unoRjc/preset:listing/plain/ae1e871674f15a625305196b54baf0a6-2979476905785657144.webp,131766436,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,8500000000.0,"8,5 tỷ",42.0,8.0,6.0,2.0,2.0,3.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Hoàn thiện cơ bản,Phường Vĩnh Tuy,Quận Hai Bà Trưng,"Phố Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội"
chotot,Ha Noi,"8,68 tỷ",31.1,"Phường Bạch Mai, Ha Noi",https://cdn.chotot.com/2tRFxmVyNxMeGgw7wlROGBWItRZzBqwmDfXYJCsluRk/preset:listing/plain/36542f42fa9be3fec10aa95114223615-2975116281517078950.webp,131153719,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,8680000000.0,"8,68 tỷ",31.1,3.5,,3.0,4.0,6.0,"Nhà ngõ, hẻm",Đã có sổ,Hoàn thiện cơ bản,Phường Bạch Mai,Quận Hai Bà Trưng,"Phố Thanh Nhàn, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội"
chotot,Ha Noi,"5,8 tỷ",33.0,"Phường Tây Mỗ, Ha Noi",https://cdn.chotot.com/oWD84DmSiWApLZ1rwGPcl97WeG5nazG2sx_ssY7pvKM/preset:listing/plain/d6a9de9fd713e1f87f5b0801462bad44-2978019696517312573.webp,131562846,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,5800000000.0,"5,8 tỷ",33.0,,,3.0,,5.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Tây Mỗ,Quận Nam Từ Liêm,"Phố Do Nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội"
chotot,Ha Noi,"10,55 tỷ",45.0,"Phường Ô Chợ Dừa, Ha Noi",https://cdn.chotot.com/ZZ43lE0TZHYk7xY5uzj40miInA5dPsIuXDLHc8VwLKI/preset:listing/plain/e6495b3ea48042eed9e55f51df976153-2979212161486572536.webp,131731633,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,10550000000.0,"10,55 tỷ",45.0,4.0,11.0,3.0,,5.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Ô Chợ Dừa,Quận Đống Đa,"Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội"
chotot,Ha Noi,"7,28 tỷ",31.0,"Phường Hoàng Văn Thụ, Ha Noi",https://cdn.chotot.com/uMvWHr3ozXzKKhwZh1lEoRvetQ-prPyRLBiHwTFAMZc/preset:listing/plain/0a766be439a6f53e54175c0f540e15f5-2979355839789290923.webp,131750278,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,7280000000.0,"7,28 tỷ",31.0,3.5,8.5799,3.0,3.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,Hoàn thiện cơ bản,Phường Hoàng Văn Thụ,Quận Hoàng Mai,"Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội"
chotot,Ha Noi,"7,9 tỷ",42.0,"Phường Mỹ Đình 1, Ha Noi",https://cdn.chotot.com/pex4290bNco1pMZuh5CR2QLitJNhndHrEeQbtfGaf48/preset:listing/plain/4e535efb3d5e0db6fb3fa63817d08df8-2979187527280790133.webp,131741075,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,7900000000.0,"7,9 tỷ",42.0,,,5.0,,,"Nhà mặt phố, mặt tiền",,,Phường Mỹ Đình 1,Quận Nam Từ Liêm,"Đường Nhân Mỹ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội"
chotot,Ha Noi,7 tỷ,40.0,"Xã An Khánh, Ha Noi",https://cdn.chotot.com/8MwNGZ20oxH1DnUamtph1T87JYSU0ngOao8Zpt-USNg/preset:listing/plain/be948a75d1f4dd2d2f2714396accd566-2979303964789685086.webp,131740837,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,7000000000.0,7 tỷ,40.0,4.0,10.0,3.0,3.0,4.0,"Nhà ngõ, hẻm",Đã có sổ,Hoàn thiện cơ bản,Xã An Khánh,Huyện Hoài Đức,"419, Đường La Phù, Xã An Khánh, Huyện Hoài Đức, Hà Nội"
chotot,Ha Noi,"3,7 tỷ",30.0,"Xã Liên Ninh, Ha Noi",https://cdn.chotot.com/fZE3McuMAnbX2aAFydX2UlCM4m9FxZFI5haf9gU4HjQ/preset:listing/plain/22c21c9c0d6624c7c74a8a8f02c64d6b-2978273208509635710.webp,131108868,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,3700000000.0,"3,7 tỷ",30.0,5.0,6.0,2.0,1.0,2.0,"Nhà mặt phố, mặt tiền",Đã có sổ,,Xã Liên Ninh,Huyện Thanh Trì,"Thọ Am, Xã Liên Ninh, Huyện Thanh Trì, Hà Nội"
chotot,Ha Noi,13 tỷ,50.0,"Phường Kim Mã, Ha Noi",https://cdn.chotot.com/mU1kxQkigU9Enan7gvubiKKOCndBYp01N1oe-EIhKs0/preset:listing/plain/1de7e5906dc489b85da568d3869ebc6e-2973697377252936081.webp,130961404,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,13000000000.0,13 tỷ,50.0,,,6.0,,5.0,"Nhà ngõ, hẻm",,,Phường Kim Mã,Quận Ba Đình,"Phố Kim Mã, Phường Kim Mã, Quận Ba Đình, Hà Nội"
chotot,Ha Noi,"20,5 tỷ",55.0,"Phường Mỹ Đình 1, Ha Noi",https://cdn.chotot.com/NEuzQdDnps7pMfZtoqE04EzcUAKrILYCRS9qosiGuJE/preset:listing/plain/3506bb9954d7f8831ad0be59edd6a6a6-2979187588828586534.webp,131741068,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,20500000000.0,"20,5 tỷ",55.0,,,4.0,,,"Nhà mặt phố, mặt tiền",,,Phường Mỹ Đình 1,Quận Nam Từ Liêm,"Đường Nguyễn Hoàng, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội"
chotot,Ha Noi,"7,3 tỷ",30.0,"Phường Phúc La, Ha Noi",https://cdn.chotot.com/G0uwn_sqQD8m74fgvTjgH2mMQAbYGF_G963y9gU18vk/preset:listing/plain/06fd18d3b74741ee7d92b6f9f74cffbd-2979286635859940084.webp,131736902,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,7300000000.0,"7,3 tỷ",30.0,4.0,,3.0,4.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,,Phường Phúc La,Quận Hà Đông,"Phố Yên Phúc, Phường Phúc La, Quận Hà Đông, Hà Nội"
chotot,Ha Noi,"7,2 tỷ",34.0,"Phường Trương Định, Ha Noi",https://cdn.chotot.com/am9Sx9OvhrUEMl_3_VGnonEjtfmDsYd5-TxGdGAU8iU/preset:listing/plain/a71671759fb69213179cf7aa7ee627e2-2979278705389429286.webp,131734534,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,7200000000.0,"7,2 tỷ",34.0,,,3.0,,,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Trương Định,Quận Hai Bà Trưng,"Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội"
chotot,Ha Noi,"7,6 tỷ",35.0,"Phường Khâm Thiên, Ha Noi",https://cdn.chotot.com/bk7HBo4OCJJ29dZfH87x592HQAerW2lbm-i74dg0iFo/preset:listing/plain/a5cc755343819c481457721cfff9390e-2979458679601069177.webp,131763409,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,7600000000.0,"7,6 tỷ",35.0,,,3.0,4.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Khâm Thiên,Quận Đống Đa,"Phố Trung Phụng, Phường Khâm Thiên, Quận Đống Đa, Hà Nội"
chotot,Ha Noi,18 tỷ,71.0,"Phường Minh Khai, Ha Noi",https://cdn.chotot.com/ZJEZ0eEQcCpFROz8uBmhzVLOr9HQi9bxHUzneYXvHyE/preset:listing/plain/84fd33a737c91799667e3ec2e0b32514-2979453781509956134.webp,131762009,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,18000000000.0,18 tỷ,71.0,2.0,15.0,2.0,,1.0,"Nhà mặt phố, mặt tiền",Đã có sổ,,Phường Minh Khai,Quận Hai Bà Trưng,"Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội"
chotot,Ha Noi,"9,1 tỷ",40.0,"Phường Trung Liệt, Ha Noi",https://cdn.chotot.com/1-rYv4BvzAzNJw-YZt1uGHTot_qGvW_kngiKGYJT1rY/preset:listing/plain/5425dc7560c25607bf0d2b34cf18ac86-2979455666264552421.webp,131761904,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,9100000000.0,"9,1 tỷ",40.0,,,4.0,5.0,4.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Trung Liệt,Quận Đống Đa,"Phố Nguyễn Văn Tuyết, Phường Trung Liệt, Quận Đống Đa, Hà Nội"
chotot,Ha Noi,"7,8 tỷ",38.0,"Phường Đội Cấn, Ha Noi",https://cdn.chotot.com/13QVJS6F1UH9pqy9rVJMjqBKlXOJq23kfu_HrIbExv0/preset:listing/plain/cca62f00a5357c03e6100129237f78f1-2979455253012959860.webp,131761812,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,7800000000.0,"7,8 tỷ",38.0,,,3.0,,5.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Đội Cấn,Quận Ba Đình,"Phố Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội"
chotot,Ha Noi,24 tỷ,38.4,"Phường Quang Trung, Ha Noi",https://cdn.chotot.com/lvlytdn0rdt1xlaAwaZPhDy0rolnPRcAQT4pT1FDoak/preset:listing/plain/a6207b5830342337e31c34f03c52ae3f-2979215084165095974.webp,131730533,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,24000000000.0,24 tỷ,38.4,3.5,11.13,5.0,4.0,7.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Hoàn thiện cơ bản,Phường Quang Trung,Quận Hà Đông,"Phố Phan Đình Phùng, Phường Quang Trung, Quận Hà Đông, Hà Nội"
chotot,Ha Noi,"8,05 tỷ",38.0,"Phường Đội Cấn, Ha Noi",https://cdn.chotot.com/1FkjnuMVGHlfzr-seFCoo-eb5faIBZrdWDtkBmTwtBc/preset:listing/plain/e2356f805dd70c0e4958730ffa5e2738-2979452235583349286.webp,131761333,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,8050000000.0,"8,05 tỷ",38.0,,,3.0,,5.0,"Nhà ngõ, hẻm",Đã có sổ,,Phường Đội Cấn,Quận Ba Đình,"Phố Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội"
chotot,Ha Noi,"7,8 tỷ",40.0,"Phường Cống Vị, Ha Noi",https://cdn.chotot.com/Jj5SA_3-8BClmxMLgV1Z8jC51jYf5ejmOBQk71KZp7U/preset:listing/plain/f1fa2ab35cd701e8ed32ee3c720fdb24-2979452723413922789.webp,131761313,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,7800000000.0,"7,8 tỷ",40.0,,,3.0,,,"Nhà ngõ, hẻm",,,Phường Cống Vị,Quận Ba Đình,"Phố Đào Tấn, Phường Cống Vị, Quận Ba Đình, Hà Nội"
chotot,Ha Noi,"7,69 tỷ",39.0,"Phường Xuân Đỉnh, Ha Noi",https://cdn.chotot.com/MN52L3KabwTYUvid9fxG56PVbi1dZobQXlU0Akijfdk/preset:listing/plain/1679290e7397e9054dc28f361637b36b-2975085382291759527.webp,131146066,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,7690000000.0,"7,69 tỷ",39.0,,,3.0,,5.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Xuân Đỉnh,Quận Bắc Từ Liêm,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội"
chotot,Ha Noi,"7,5 tỷ",36.7999,"Phường Xuân Tảo, Ha Noi",https://cdn.chotot.com/8Vyneu7CQxYskzbPaf4Ndxu3I2e-m1AWjVjqNEcfStA/preset:listing/plain/f5a7a7a1c9da1877c930aa4718b858f1-2975082856967021332.webp,131145055,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,7500000000.0,"7,5 tỷ",36.7999,,,3.0,,5.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Xuân Tảo,Quận Bắc Từ Liêm,"Đường Xuân Đỉnh, Phường Xuân Tảo, Quận Bắc Từ Liêm, Hà Nội"
chotot,Ha Noi,55 tỷ,90.0,"Phường Khương Mai, Ha Noi",https://cdn.chotot.com/xncPEvrpf7kLU-a_dyIrJNvdCj7ncCwmi-G6_7NHhis/preset:listing/plain/a533df36718b1829404e0692ee8bdeaa-2979451730972212345.webp,131761073,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,55000000000.0,55 tỷ,90.0,25.0,10.0,11.0,,6.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Nội thất đầy đủ,Phường Khương Mai,Quận Thanh Xuân,"Phố Nguyễn Viết Xuân, Phường Khương Mai, Quận Thanh Xuân, Hà Nội"
chotot,Ha Noi,"19,5 tỷ",58.0,"Phường Vạn Phúc, Ha Noi",https://cdn.chotot.com/DUkaEow0KpPyWZM9XCfCi0jlirK85HXGLMVsZP_jiZs/preset:listing/plain/0f476cdbb5a9fce4bc3c648906a14f72-2966708559836076049.webp,130256420,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,19500000000.0,"19,5 tỷ",58.0,5.5,,6.0,5.0,7.0,Nhà phố liền kề,Đã có sổ,Nội thất cao cấp,Phường Vạn Phúc,Quận Hà Đông,"Phố Nông Quốc Chấn, Phường Vạn Phúc, Quận Hà Đông, Hà Nội"
chotot,Ha Noi,6 tỷ,100.5,"Xã Đại Thành, Ha Noi",https://cdn.chotot.com/Gjvf4APY-4I-sOVp1uzBStRcZ7pZFlJfMynX1slR7Sc/preset:listing/plain/39b91e890ba6dbff8ac1a1a0b5b3d108-2979157693838441560.webp,131719801,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,6000000000.0,6 tỷ,100.5,,,4.0,3.0,4.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất cao cấp,Xã Đại Thành,Huyện Quốc Oai,"Phố Đoàn Kết, Xã Đại Thành, Huyện Quốc Oai, Hà Nội"
chotot,Ha Noi,"7,8 tỷ",33.0,"Phường Nhân Chính, Ha Noi",https://cdn.chotot.com/TpQgiNa2GIYzBsZvUsdZQV_3IT0nBu5yFiXDh-JEzGU/preset:listing/plain/fdc5cfa04e407f2af561390ac2bb730c-2979352181275451942.webp,131749844,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,7800000000.0,"7,8 tỷ",33.0,3.2,10.3,4.0,4.0,4.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Nhân Chính,Quận Thanh Xuân,"Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội"
chotot,Ha Noi,6 tỷ,32.0,"Phường Phú Lương, Ha Noi",https://cdn.chotot.com/OSCtfFjQ-p_N_a9Det2rXklycehRTpDHL6Voc_cXbp4/preset:listing/plain/de1c28bea98f798907b008409634ad3e-2980727507249436162.webp,131078319,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,6000000000.0,6 tỷ,32.0,,,5.0,3.0,4.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Phú Lương,Quận Hà Đông,"Phố Phú Lương, Phường Phú Lương, Quận Hà Đông, Hà Nội"
chotot,Ha Noi,"4,88 tỷ",20.0,"Phường Khâm Thiên, Ha Noi",https://cdn.chotot.com/nJpaMoWIVqd3Z4QdZbhH364e813JFgFAYKWrkyU8ink/preset:listing/plain/3bb479c104ffc4ab6f8850f969821bdf-2974649188769270106.webp,131082345,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,4880000000.0,"4,88 tỷ",20.0,4.0,5.0,2.0,,4.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Khâm Thiên,Quận Đống Đa,"Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội"
chotot,Ha Noi,"7,35 tỷ",36.0,"Phường Hoàng Liệt, Ha Noi",https://cdn.chotot.com/6BOBBi7dobLeEAQ-1scBL4pndjJN_5vMiJxiZFWW0Ps/preset:listing/plain/d4a40edc187544ad38b9670cd44612c2-2966328812572432401.webp,130206246,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,7350000000.0,"7,35 tỷ",36.0,4.0,9.0,4.0,4.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Hoàng Liệt,Quận Hoàng Mai,"Đường Bằng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội"
chotot,Ha Noi,"18,8 tỷ",46.0,"Phường Kim Liên, Ha Noi",https://cdn.chotot.com/0WUas9gCz2O2nKCJCHYaWjQyeg0DXBYHUFoUK_58h0A/preset:listing/plain/4810802dd57fd0db12c157e0990d0327-2979283659765460047.webp,131735755,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,18800000000.0,"18,8 tỷ",46.0,5.0,,5.0,,7.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất cao cấp,Phường Kim Liên,Quận Đống Đa,"Cầu vượt Chùa Bộc -  Phạm Ngọc Thạch, Phường Kim Liên, Quận Đống Đa, Hà Nội"
chotot,Ha Noi,"6,1 tỷ",34.0998,"Xã Đông La, Ha Noi",https://cdn.chotot.com/ws9vq0yK0yKQptqXfUI1WJfj3O_ZhZDJoefDT78yfts/preset:listing/plain/b7a5551c8e8224ed2d7683a36af70de1-2979296201657716713.webp,131739307,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,6100000000.0,"6,1 tỷ",34.0998,,,3.0,4.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Xã Đông La,Huyện Hoài Đức,"Xóm 1 La Tinh, Xã Đông La, Huyện Hoài Đức, Hà Nội"
chotot,Ha Noi,"5,8 tỷ",40.0,"Phường Xuân Phương, Ha Noi",https://cdn.chotot.com/ztRb_MihkXutKUGq3f4w7Q79-Tfwp06zmDSp1oZObgw/preset:listing/plain/409f0aec761a74eec0e3a9eb62eb35f1-2979346051452068390.webp,131748955,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,5800000000.0,"5,8 tỷ",40.0,3.7999,10.5,5.0,,5.0,"Nhà ngõ, hẻm",Đã có sổ,,Phường Xuân Phương,Quận Nam Từ Liêm,"Vân Canh, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội"
chotot,Ha Noi,"10,9 tỷ",33.0,"Phường Đại Kim, Ha Noi",https://cdn.chotot.com/Q-0FjYC3Ry6ou0T8F7MGmDrndITnNNJ8yd33m2FYknU/preset:listing/plain/2f8f3ceeb6a840f1192aa2fdcada8294-2979311640693816158.webp,131742677,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,10900000000.0,"10,9 tỷ",33.0,3.5999,10.8999,3.0,4.0,6.0,"Nhà ngõ, hẻm",Đã có sổ,Nội thất đầy đủ,Phường Đại Kim,Quận Hoàng Mai,"Phố Nguyễn Cảnh Dị, Phường Đại Kim, Quận Hoàng Mai, Hà Nội"
chotot,Ha Noi,19 tỷ,96.0,"Phường Dương Nội, Ha Noi",https://cdn.chotot.com/dhoVPj6rC-6pn6hPt1LLwHHshMl0-0tGaUuREBKCuVU/preset:listing/plain/84e079a2f5c12be47001a07b610dcd0c-2920565009048379157.webp,123201143,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,19000000000.0,19 tỷ,96.0,6.0,,6.0,5.0,5.0,Nhà biệt thự,Đã có sổ,Nội thất cao cấp,Phường Dương Nội,Quận Hà Đông,"Đường Lê Trọng Tấn, Phường Dương Nội, Quận Hà Đông, Hà Nội"
chotot,Ha Noi,"8,8 tỷ",36.0,"Phường Minh Khai, Ha Noi",https://cdn.chotot.com/hF6Y3XHv8pSKJD4-kqaXWqOU1lwl4weQ-dNz7Y-0dQg/preset:listing/plain/601b19211209ad2922fa7c145f64331a-2979444544272348133.webp,131759477,Nhà ở,38,2026-05-01 18:15:16.910021+07:00,8800000000.0,"8,8 tỷ",36.0,,,5.0,,,"Nhà ngõ, hẻm",,,Phường Minh Khai,Quận Hai Bà Trưng,"Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội"
